State,Year,Quarter,District,Transaction_count,Transaction_amount,Region
assam,2022,2,Kokrajhar ,941658,2134593237.405254,North Central Region
assam,2022,2,Karbi Anglong ,663418,1596022243.6550171,North Central Region
assam,2022,2,Sivasagar ,694978,1292419445.258157,North Central Region
assam,2022,2,Dibrugarh ,2372318,4426557091.530312,North Central Region
assam,2022,2,South Salmara Mancachar ,532090,1518417902.485162,North Central Region
assam,2022,2,Nagaon ,2624899,6401629329.647786,North Central Region
assam,2022,2,Dhubri ,1748061,4095843491.511972,North Central Region
assam,2022,2,Golaghat ,928135,1870905474.8373482,North Central Region
assam,2022,2,Udalguri ,731430,1374405319.608431,North Central Region
assam,2022,2,Majuli ,105899,192613565.73612753,North Central Region
assam,2022,2,Sonitpur ,2331103,4228702694.6406846,North Central Region
assam,2022,2,Hojai ,832316,1885347223.235883,North Central Region
assam,2022,2,Marigaon ,1362294,3195268221.1941223,North Central Region
assam,2022,2,Chirang ,483371,1142819737.07108,North Central Region
assam,2022,2,Cachar ,2208886,4390976386.361718,North Central Region
assam,2022,2,Nalbari ,711088,1547056523.5514271,North Central Region
assam,2022,2,West Karbi Anglong ,98911,208934121.882908,North Central Region
assam,2022,2,Dhemaji ,698448,1532877539.60587,North Central Region
assam,2022,2,Karimganj ,1164306,2886007289.474466,North Central Region
assam,2022,2,Bongaigaon ,1380703,3242058585.814122,North Central Region
assam,2022,2,Dima Hasao ,228456,545715522.4659376,North Central Region
assam,2022,2,Baksa ,905373,2132096440.241951,North Central Region
assam,2022,2,Charaideo ,382915,812357268.893158,North Central Region
assam,2022,2,Darrang ,1764727,3227701241.992287,North Central Region
assam,2022,2,Kamrup Metropolitan ,37896005,70515346667.22395,North Central Region
assam,2022,2,Hailakandi ,787208,1571435620.282404,North Central Region
assam,2022,2,Barpeta ,3782074,8597920826.987381,North Central Region
assam,2022,2,Goalpara ,1660385,4241626695.28664,North Central Region
assam,2022,2,Biswanath ,604714,1221547710.8569942,North Central Region
assam,2022,2,Jorhat ,1243165,2020664284.239387,North Central Region
assam,2022,3,Tinsukia ,1596815,3042250714.0585,North Central Region
assam,2022,3,Lakhimpur ,1107100,2067093940.620087,North Central Region
assam,2022,3,Kamrup ,2430234,4614592326.476387,North Central Region
assam,2022,3,Kokrajhar ,1067899,2284375602.779279,North Central Region
assam,2022,3,Karbi Anglong ,859889,1828335931.769407,North Central Region
assam,2022,3,Sivasagar ,747403,1314001865.700468,North Central Region
assam,2022,3,Dibrugarh ,2307181,3933628296.025187,North Central Region
assam,2022,3,South Salmara Mancachar ,605276,1484669445.1835501,North Central Region
assam,2022,3,Nagaon ,2968058,6558107158.010572,North Central Region
assam,2022,3,Dhubri ,2223747,4556385241.834756,North Central Region
assam,2022,3,Golaghat ,1053657,2034519777.287187,North Central Region
assam,2022,3,Udalguri ,863753,1579156771.5001862,North Central Region
assam,2022,3,Majuli ,134355,225690807.1441371,North Central Region
assam,2022,3,Sonitpur ,3096898,5410346627.41358,North Central Region
assam,2022,3,Hojai ,1043820,2113483858.3325522,North Central Region
assam,2022,3,Marigaon ,1489205,3238457317.646788,North Central Region
assam,2022,3,Chirang ,715691,1537298774.948396,North Central Region
assam,2022,3,Cachar ,2665315,5192449137.351445,North Central Region
assam,2022,3,Nalbari ,794013,1648877908.71653,North Central Region
assam,2022,3,West Karbi Anglong ,109757,205472736.92329702,North Central Region
assam,2022,3,Dhemaji ,772797,1515654182.855371,North Central Region
assam,2022,3,Karimganj ,1334451,3178134072.435217,North Central Region
assam,2022,3,Bongaigaon ,1668882,3479985149.628884,North Central Region
assam,2022,3,Dima Hasao ,288848,678521294.5272696,North Central Region
assam,2022,3,Baksa ,994859,2149845145.961889,North Central Region
assam,2022,3,Charaideo ,653536,1267458929.209504,North Central Region
assam,2022,3,Darrang ,1805090,3233214492.573066,North Central Region
assam,2022,3,Kamrup Metropolitan ,39606017,69410860235.2296,North Central Region
assam,2022,3,Hailakandi ,1560929,2991549159.652971,North Central Region
assam,2022,3,Barpeta ,4561028,9149960686.489628,North Central Region
assam,2022,3,Goalpara ,2054687,4590076568.303604,North Central Region
assam,2022,3,Biswanath ,668091,1279949511.7036178,North Central Region
assam,2022,3,Jorhat ,2264530,3694675386.605816,North Central Region
assam,2022,4,Tinsukia ,1847473,3636219479.501451,North Central Region
assam,2022,4,Lakhimpur ,1397791,2505469638.516078,North Central Region
assam,2022,4,Kamrup ,3473735,6488564510.007879,North Central Region
assam,2022,4,Kokrajhar ,1249751,2609828653.3645363,North Central Region
assam,2022,4,Karbi Anglong ,1030879,2189719279.796463,North Central Region
assam,2022,4,Sivasagar ,883421,1544157685.457902,North Central Region
assam,2022,4,Dibrugarh ,2781759,4540236249.409073,North Central Region
assam,2022,4,South Salmara Mancachar ,763570,1935371793.7394412,North Central Region
assam,2022,4,Nagaon ,3466436,7442294882.997084,North Central Region
assam,2022,4,Dhubri ,2801543,5696918774.408015,North Central Region
assam,2022,4,Golaghat ,1247652,2348259381.786536,North Central Region
assam,2022,4,Udalguri ,1048339,1929847430.1772633,North Central Region
assam,2022,4,Majuli ,170716,264376860.9660782,North Central Region
assam,2022,4,Sonitpur ,3570910,5955878582.0059595,North Central Region
assam,2022,4,Hojai ,1188838,2311470243.430886,North Central Region
assam,2022,4,Marigaon ,1732867,3678892463.487752,North Central Region
assam,2022,4,Chirang ,763852,1640747076.199343,North Central Region
assam,2022,4,Cachar ,3169492,6146128032.607636,North Central Region
assam,2022,4,Nalbari ,956563,1913556549.936222,North Central Region
assam,2022,4,West Karbi Anglong ,139542,264423911.3807878,North Central Region
assam,2022,4,Dhemaji ,913590,1749366721.703061,North Central Region
assam,2022,4,Karimganj ,1635099,3857130937.197542,North Central Region
assam,2022,4,Bongaigaon ,2301942,4663672960.523356,North Central Region
assam,2022,4,Dima Hasao ,323049,753858279.4564474,North Central Region
assam,2022,4,Baksa ,1159058,2539432688.237523,North Central Region
assam,2022,4,Charaideo ,620063,1222334993.4406872,North Central Region
assam,2022,4,Darrang ,1903379,3947924967.053905,North Central Region
assam,2022,4,Kamrup Metropolitan ,48873033,84183380553.41818,North Central Region
assam,2022,4,Hailakandi ,1179854,2307448482.382268,North Central Region
assam,2022,4,Barpeta ,5914147,12025232756.808722,North Central Region
assam,2022,4,Goalpara ,2471469,5401152298.290414,North Central Region
assam,2022,4,Biswanath ,770207,1431848172.336092,North Central Region
assam,2022,4,Jorhat ,2231248,3528373897.52103,North Central Region
assam,2019,1,Tinsukia ,147896,296016100.5028683,North Central Region
assam,2019,1,Lakhimpur ,84448,135217192.8844811,North Central Region
assam,2019,1,Kamrup ,205094,325387078.12946683,North Central Region
assam,2019,1,Kokrajhar ,60413,133213397.3693016,North Central Region
assam,2019,1,Karbi Anglong ,62301,127716945.6753939,North Central Region
assam,2019,1,Sivasagar ,73524,126028482.8956817,North Central Region
assam,2019,1,Dibrugarh ,180303,308520050.1444362,North Central Region
assam,2019,1,South Salmara Mancachar ,36980,56376266.782675646,North Central Region
assam,2019,1,Nagaon ,265767,382986937.0026997,North Central Region
assam,2019,1,Dhubri ,129363,168832530.5113757,North Central Region
assam,2019,1,Golaghat ,87815,150699869.586343,North Central Region
assam,2019,1,Udalguri ,57339,103343677.3304387,North Central Region
assam,2019,1,Majuli ,15485,17616797.703198172,North Central Region
assam,2019,1,Sonitpur ,197716,409811805.46215415,North Central Region
assam,2019,1,Hojai ,61983,111715019.6906949,North Central Region
assam,2019,1,Marigaon ,162645,225891536.78995082,North Central Region
assam,2019,1,Chirang ,32379,57539957.79323552,North Central Region
assam,2019,1,Cachar ,206705,335675210.4339503,North Central Region
assam,2019,1,Nalbari ,70290,94533334.09474775,North Central Region
assam,2019,1,West Karbi Anglong ,11141,12368112.98912975,North Central Region
assam,2019,1,Dhemaji ,69519,134956449.7445293,North Central Region
assam,2019,1,Karimganj ,76238,140750684.4913983,North Central Region
assam,2019,1,Bongaigaon ,91061,138479281.3911562,North Central Region
assam,2019,1,Dima Hasao ,26119,51318304.483347,North Central Region
assam,2019,1,Baksa ,75377,147648364.4004302,North Central Region
assam,2019,1,Charaideo ,49174,75457156.83902974,North Central Region
assam,2019,1,Darrang ,76056,137391656.7613904,North Central Region
assam,2019,1,Kamrup Metropolitan ,1306775,2605380335.922157,North Central Region
assam,2019,1,Hailakandi ,51401,76319460.13758466,North Central Region
assam,2019,1,Barpeta ,262834,416977891.5222329,North Central Region
assam,2019,1,Goalpara ,113947,191744923.215441,North Central Region
assam,2019,1,Biswanath ,59752,91143579.39023894,North Central Region
assam,2019,1,Jorhat ,125165,215041144.37958872,North Central Region
assam,2019,2,Tinsukia ,148294,323303192.86631,North Central Region
assam,2019,2,Lakhimpur ,88545,154536738.9259897,North Central Region
assam,2019,2,Kamrup ,176995,334724712.0725308,North Central Region
assam,2019,2,Kokrajhar ,58445,136120566.4693704,North Central Region
assam,2019,2,Karbi Anglong ,62877,150114998.0486763,North Central Region
assam,2019,2,Sivasagar ,74192,134981544.5545774,North Central Region
assam,2019,2,Dibrugarh ,169357,356524668.6213246,North Central Region
assam,2019,2,South Salmara Mancachar ,32449,69876713.5681054,North Central Region
assam,2019,2,Nagaon ,231423,422774561.36001366,North Central Region
assam,2019,2,Dhubri ,101070,201203482.80786562,North Central Region
assam,2019,2,Golaghat ,89403,157511569.7769561,North Central Region
assam,2019,2,Udalguri ,51326,108912182.94177541,North Central Region
assam,2019,2,Majuli ,13800,17825869.54791316,North Central Region
assam,2019,2,Sonitpur ,192707,444337498.7727274,North Central Region
assam,2019,2,Hojai ,63598,125015617.43164451,North Central Region
assam,2019,2,Marigaon ,130459,235342996.5897565,North Central Region
assam,2019,2,Chirang ,31621,65747046.11911234,North Central Region
assam,2019,2,Cachar ,177976,335126276.2091832,North Central Region
assam,2019,2,Nalbari ,64729,108268162.2007928,North Central Region
assam,2019,2,West Karbi Anglong ,10260,15373392.65586704,North Central Region
assam,2019,2,Dhemaji ,66560,150306788.8140132,North Central Region
assam,2019,2,Karimganj ,70635,144404980.6071752,North Central Region
assam,2019,2,Bongaigaon ,80689,155642822.4410791,North Central Region
assam,2019,2,Dima Hasao ,28118,57300032.732904054,North Central Region
assam,2019,2,Baksa ,70162,150019543.7853717,North Central Region
assam,2019,2,Charaideo ,45010,85061629.87310517,North Central Region
assam,2019,2,Darrang ,70387,140869866.57193542,North Central Region
assam,2019,2,Kamrup Metropolitan ,2488968,5089657876.792284,North Central Region
assam,2019,2,Hailakandi ,47321,79845847.4735592,North Central Region
assam,2019,2,Barpeta ,228864,466786096.3962827,North Central Region
assam,2019,2,Goalpara ,97473,201643499.00419933,North Central Region
assam,2019,2,Biswanath ,61472,103930302.3744572,North Central Region
assam,2019,2,Jorhat ,129744,231878110.7193352,North Central Region
assam,2019,3,Tinsukia ,196245,357008533.5524102,North Central Region
assam,2019,3,Lakhimpur ,115808,182745177.3023558,North Central Region
assam,2019,3,Kamrup ,222439,383883901.2477784,North Central Region
assam,2019,3,Kokrajhar ,77004,153786698.2212786,North Central Region
assam,2019,3,Karbi Anglong ,83280,173411321.7054668,North Central Region
assam,2019,3,Sivasagar ,101503,160505383.6038673,North Central Region
assam,2019,3,Dibrugarh ,230118,425077484.1305032,North Central Region
assam,2019,3,South Salmara Mancachar ,32727,72591552.54102534,North Central Region
assam,2019,3,Nagaon ,258566,491551326.2153321,North Central Region
assam,2019,3,Dhubri ,115968,235503727.27269608,North Central Region
assam,2019,3,Golaghat ,121795,194779142.64060062,North Central Region
assam,2019,3,Udalguri ,69169,133441413.3303756,North Central Region
assam,2019,3,Majuli ,19170,22241164.40641063,North Central Region
assam,2019,3,Sonitpur ,257623,533288953.03489536,North Central Region
assam,2019,3,Hojai ,84120,154505233.5410053,North Central Region
assam,2019,3,Marigaon ,116364,242626706.43637037,North Central Region
assam,2019,3,Chirang ,45161,87808950.14199197,North Central Region
assam,2019,3,Cachar ,242781,426502976.77314717,North Central Region
assam,2019,3,Nalbari ,82814,133051985.1905057,North Central Region
assam,2019,3,West Karbi Anglong ,14546,17754122.57514513,North Central Region
assam,2019,3,Dhemaji ,90986,171587706.61930132,North Central Region
assam,2019,3,Karimganj ,96450,167756855.4172643,North Central Region
assam,2019,3,Bongaigaon ,104703,184020775.95802072,North Central Region
assam,2019,3,Dima Hasao ,41878,80649915.50275357,North Central Region
assam,2019,3,Baksa ,92868,175122110.8488526,North Central Region
assam,2019,3,Charaideo ,59490,103441007.0856929,North Central Region
assam,2019,3,Darrang ,90156,171891466.6790295,North Central Region
assam,2019,3,Kamrup Metropolitan ,2188998,6080999088.2029915,North Central Region
assam,2019,3,Hailakandi ,62134,95753332.8367396,North Central Region
assam,2019,3,Barpeta ,262253,505242250.25981045,North Central Region
assam,2019,3,Goalpara ,119928,234306376.693941,North Central Region
assam,2019,3,Biswanath ,78058,123277846.066462,North Central Region
assam,2019,3,Jorhat ,167468,274329134.39248854,North Central Region
assam,2019,4,Tinsukia ,224113,423685126.94560075,North Central Region
assam,2019,4,Lakhimpur ,129734,211979144.7023744,North Central Region
assam,2019,4,Kamrup ,249708,461559258.766533,North Central Region
assam,2019,4,Kokrajhar ,90371,198548447.25328583,North Central Region
assam,2019,4,Karbi Anglong ,95122,214907046.1108188,North Central Region
assam,2019,4,Sivasagar ,112099,192010348.163933,North Central Region
assam,2019,4,Dibrugarh ,255885,470389915.7975105,North Central Region
assam,2019,4,South Salmara Mancachar ,39935,91996007.23237559,North Central Region
assam,2019,4,Nagaon ,287586,546184547.4478518,North Central Region
assam,2019,4,Dhubri ,134357,284612415.4826451,North Central Region
assam,2019,4,Golaghat ,138710,238009780.1818983,North Central Region
assam,2019,4,Udalguri ,77332,154704605.5649502,North Central Region
assam,2019,4,Majuli ,20488,26928995.95330454,North Central Region
assam,2019,4,Sonitpur ,298139,613461613.2726698,North Central Region
assam,2019,4,Hojai ,95246,175607661.95152912,North Central Region
assam,2019,4,Marigaon ,132919,263927905.91411427,North Central Region
assam,2019,4,Chirang ,51791,101022374.81498419,North Central Region
assam,2019,4,Cachar ,273506,482197783.1553297,North Central Region
assam,2019,4,Nalbari ,95723,156653435.63897613,North Central Region
assam,2019,4,West Karbi Anglong ,17914,25460539.282486644,North Central Region
assam,2019,4,Dhemaji ,103033,197496702.4434895,North Central Region
assam,2019,4,Karimganj ,108697,194919405.2269945,North Central Region
assam,2019,4,Bongaigaon ,119397,235963764.7179902,North Central Region
assam,2019,4,Dima Hasao ,45414,93463244.8365884,North Central Region
assam,2019,4,Baksa ,106632,221221950.6578872,North Central Region
assam,2019,4,Charaideo ,70323,125582119.32897241,North Central Region
assam,2019,4,Darrang ,98623,201143725.75237712,North Central Region
assam,2019,4,Kamrup Metropolitan ,2510384,7206165641.817837,North Central Region
assam,2019,4,Hailakandi ,67877,117286060.91560161,North Central Region
assam,2019,4,Barpeta ,295624,613479659.5323288,North Central Region
assam,2019,4,Goalpara ,139662,282003507.8056698,North Central Region
assam,2019,4,Biswanath ,88764,151710760.82103232,North Central Region
assam,2019,4,Jorhat ,185402,307700398.0221567,North Central Region
assam,2021,1,Tinsukia ,480161,1160430411.709109,North Central Region
assam,2021,1,Lakhimpur ,278213,669614741.670135,North Central Region
assam,2021,1,Kamrup ,557802,1450662971.695179,North Central Region
assam,2021,1,Kokrajhar ,228889,627990382.7904459,North Central Region
assam,2021,1,Karbi Anglong ,217934,608528765.1323997,North Central Region
assam,2021,1,Sivasagar ,242611,602350918.9850893,North Central Region
assam,2021,1,Dibrugarh ,680608,1710571109.982249,North Central Region
assam,2021,1,South Salmara Mancachar ,134708,477352228.406156,North Central Region
assam,2021,1,Nagaon ,675634,2019926209.3789349,North Central Region
assam,2021,1,Dhubri ,362613,1035861131.43183,North Central Region
assam,2021,1,Golaghat ,311238,749087184.8333428,North Central Region
assam,2021,1,Udalguri ,173233,451305008.4328211,North Central Region
assam,2021,1,Majuli ,34915,74357604.61004795,North Central Region
assam,2021,1,Sonitpur ,669242,1689369790.428941,North Central Region
assam,2021,1,Hojai ,220269,591418708.8113766,North Central Region
assam,2021,1,Marigaon ,298011,918760114.9692956,North Central Region
assam,2021,1,Chirang ,127192,321319197.0773881,North Central Region
assam,2021,1,Cachar ,614703,1577581912.681296,North Central Region
assam,2021,1,Nalbari ,197323,506378435.7122495,North Central Region
assam,2021,1,West Karbi Anglong ,41137,84887268.51304872,North Central Region
assam,2021,1,Dhemaji ,231336,615209792.8336076,North Central Region
assam,2021,1,Karimganj ,304173,916185934.3111196,North Central Region
assam,2021,1,Bongaigaon ,321020,874996649.1810182,North Central Region
assam,2021,1,Dima Hasao ,104846,283821933.2230361,North Central Region
assam,2021,1,Baksa ,260583,764921383.8988845,North Central Region
assam,2021,1,Charaideo ,138143,380869059.43503374,North Central Region
assam,2021,1,Darrang ,259665,757825643.4042199,North Central Region
assam,2021,1,Kamrup Metropolitan ,9400818,24003716533.697933,North Central Region
assam,2021,1,Hailakandi ,189886,515905421.9034898,North Central Region
assam,2021,1,Barpeta ,768249,2378951523.3799777,North Central Region
assam,2021,1,Goalpara ,400249,1203600745.346328,North Central Region
assam,2021,1,Biswanath ,197774,446301042.8269607,North Central Region
assam,2021,1,Jorhat ,388882,856404785.4295708,North Central Region
assam,2021,2,Tinsukia ,606143,1318534292.526462,North Central Region
assam,2021,2,Lakhimpur ,361975,751021666.6941358,North Central Region
assam,2021,2,Kamrup ,737877,1686926641.0395188,North Central Region
assam,2021,2,Kokrajhar ,291109,760467202.4006457,North Central Region
assam,2021,2,Karbi Anglong ,275847,664132421.6116568,North Central Region
assam,2021,2,Sivasagar ,303100,635897961.4545786,North Central Region
assam,2021,2,Dibrugarh ,870918,1976153977.772892,North Central Region
assam,2021,2,South Salmara Mancachar ,213176,702484951.4538276,North Central Region
assam,2021,2,Nagaon ,928187,2446953429.3994994,North Central Region
assam,2021,2,Dhubri ,528440,1316708576.798175,North Central Region
assam,2021,2,Golaghat ,382567,828266419.210104,North Central Region
assam,2021,2,Udalguri ,229956,535712130.3641451,North Central Region
assam,2021,2,Majuli ,44407,85365999.51292944,North Central Region
assam,2021,2,Sonitpur ,848080,1929013770.5926268,North Central Region
assam,2021,2,Hojai ,285880,717552682.8425927,North Central Region
assam,2021,2,Marigaon ,452067,1213004303.8796182,North Central Region
assam,2021,2,Chirang ,173228,416705187.8542394,North Central Region
assam,2021,2,Cachar ,743120,1680050955.980187,North Central Region
assam,2021,2,Nalbari ,265787,614926960.4062058,North Central Region
assam,2021,2,West Karbi Anglong ,51169,93322156.33253613,North Central Region
assam,2021,2,Dhemaji ,299375,707439590.8525485,North Central Region
assam,2021,2,Karimganj ,376322,1008636324.559234,North Central Region
